date,district,commodity,price_rp_kg,spike
2022-12-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-01-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2023-01-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,37000.0,0
2023-01-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,37000.0,0
2023-01-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,37000.0,0
2023-01-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,37000.0,0
2023-02-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,0
2023-02-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,0
2023-02-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33500.0,0
2023-02-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33500.0,0
2023-03-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2023-03-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2023-03-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33500.0,0
2023-03-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33500.0,0
2023-04-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-04-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-04-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-04-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2023-05-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2023-05-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2023-05-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34000.0,0
2023-05-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-05-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-06-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2023-06-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,1
2023-06-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,1
2023-06-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,36750.0,0
2023-07-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35500.0,0
2023-07-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,32500.0,0
2023-07-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,31250.0,0
2023-07-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2023-08-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26500.0,0
2023-08-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26500.0,0
2023-08-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26250.0,0
2023-08-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26000.0,0
2023-08-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,23500.0,0
2023-09-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,22500.0,0
2023-09-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-09-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-09-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-10-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-10-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-10-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-10-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,21000.0,0
2023-10-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,22000.0,1
2023-11-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,25000.0,1
2023-11-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,25000.0,1
2023-11-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,25000.0,1
2023-11-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,25000.0,0
2023-12-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,1
2023-12-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,1
2023-12-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,31250.0,1
2023-12-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34000.0,1
2024-01-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2024-01-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,37000.0,0
2024-01-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,36000.0,0
2024-01-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2024-01-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2024-02-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2024-02-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2024-02-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34000.0,0
2024-02-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34000.0,0
2024-03-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2024-03-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2024-03-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2024-03-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2024-04-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,39000.0,1
2024-04-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,39000.0,1
2024-04-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,60000.0,1
2024-04-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,60000.0,1
2024-04-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,60000.0,1
2024-05-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,55000.0,0
2024-05-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,55000.0,0
2024-05-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,49000.0,0
2024-05-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,49000.0,0
2024-06-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,47500.0,0
2024-06-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2024-06-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2024-06-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,0
2024-07-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,0
2024-07-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,0
2024-07-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30500.0,0
2024-07-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30500.0,0
2024-07-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30500.0,0
2024-08-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,28500.0,0
2024-08-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,27000.0,0
2024-08-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26000.0,0
2024-08-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26000.0,0
2024-09-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26000.0,0
2024-09-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,26000.0,0
2024-09-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,27000.0,0
2024-09-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,27000.0,0
2024-10-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,29000.0,1
2024-10-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,29000.0,1
2024-10-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,29000.0,0
2024-10-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,29000.0,0
2024-10-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,30000.0,0
2024-11-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,1
2024-11-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,1
2024-11-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,1
2024-11-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,0
2024-12-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,0
2024-12-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33000.0,0
2024-12-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2024-12-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,36500.0,1
2024-12-31,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,1
2025-01-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,41000.0,1
2025-01-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,42000.0,1
2025-01-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,41000.0,0
2025-01-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-02-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,39000.0,0
2025-02-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,39000.0,0
2025-02-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-02-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-03-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-03-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-03-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-03-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-04-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-04-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-04-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-04-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-04-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-05-06,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-05-13,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-05-20,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-05-27,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-06-03,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-06-10,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-06-17,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-06-24,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-07-01,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-07-08,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-07-15,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-07-22,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,46500.0,1
2025-07-29,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,50000.0,1
2025-08-05,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,58000.0,1
2025-08-12,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,55000.0,1
2025-08-19,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,42500.0,0
2025-08-26,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-09-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-09-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-09-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,0
2025-09-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,0
2025-09-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35500.0,0
2025-10-07,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,33500.0,0
2025-10-14,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2025-10-21,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,35000.0,0
2025-10-28,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2025-11-04,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2025-11-11,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,34500.0,0
2025-11-18,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,36500.0,1
2025-11-25,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,1
2025-12-02,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,38000.0,1
2025-12-09,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,40000.0,1
2025-12-16,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,45000.0,1
2025-12-23,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,45000.0,1
2025-12-30,Kota Lubuk Linggau,Bawang Merah Ukuran Sedang,45000.0,0
2022-12-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,24500.0,0
2023-01-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,24500.0,0
2023-01-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,24500.0,0
2023-01-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,24500.0,0
2023-01-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,24500.0,0
2023-01-31,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,25000.0,1
2023-02-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,26000.0,1
2023-02-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,26000.0,1
2023-02-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,1
2023-02-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,1
2023-03-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2023-03-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2023-03-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2023-03-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2023-04-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2023-04-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2023-04-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2023-04-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2023-05-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2023-05-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,1
2023-05-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,1
2023-05-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,1
2023-05-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,0
2023-06-06,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,0
2023-06-13,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35500.0,0
2023-06-20,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35500.0,0
2023-06-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,36250.0,1
2023-07-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,39000.0,1
2023-07-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2023-07-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2023-07-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2023-08-01,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2023-08-08,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2023-08-15,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37750.0,0
2023-08-22,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-08-29,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-09-05,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-09-12,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-09-19,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-09-26,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-10-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-10-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37500.0,0
2023-10-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,0
2023-10-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-10-31,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-11-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-11-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-11-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-11-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-12-05,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-12-12,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-12-19,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2023-12-26,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2024-01-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33000.0,0
2024-01-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2024-01-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2024-01-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,1
2024-01-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34000.0,0
2024-02-06,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34000.0,0
2024-02-13,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34000.0,0
2024-02-20,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34000.0,0
2024-02-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34000.0,0
2024-03-05,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,0
2024-03-12,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,0
2024-03-19,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2024-03-26,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2024-04-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2024-04-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-04-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-04-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-04-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-05-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-05-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-05-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-05-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-06-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-06-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-06-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2024-06-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-07-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-07-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35500.0,0
2024-07-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-07-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-07-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-08-06,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-08-13,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-08-20,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-08-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-09-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-09-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-09-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-09-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-10-01,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-10-08,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2024-10-15,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2024-10-22,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2024-10-29,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2024-11-05,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,39000.0,1
2024-11-12,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-11-19,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-11-26,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-12-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-12-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-12-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-12-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2024-12-31,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2025-01-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2025-01-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,1
2025-01-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-01-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-02-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-02-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-02-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-02-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-03-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,1
2025-03-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,1
2025-03-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,1
2025-03-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,0
2025-04-01,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,0
2025-04-08,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,0
2025-04-15,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,44000.0,0
2025-04-22,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-04-29,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-05-06,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-05-13,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-05-20,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-05-27,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-06-03,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-06-10,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-06-17,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-06-24,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,40000.0,0
2025-07-01,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,0
2025-07-08,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,0
2025-07-15,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,0
2025-07-22,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2025-07-29,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,32000.0,0
2025-08-05,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,0
2025-08-12,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,32000.0,0
2025-08-19,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,31000.0,0
2025-08-26,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2025-09-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2025-09-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2025-09-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,30000.0,0
2025-09-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,29000.0,0
2025-09-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,1
2025-10-07,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,32500.0,1
2025-10-14,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,1
2025-10-21,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2025-10-28,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2025-11-04,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2025-11-11,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,33500.0,0
2025-11-18,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,34500.0,1
2025-11-25,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,1
2025-12-02,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,36000.0,1
2025-12-09,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,38000.0,1
2025-12-16,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,37000.0,0
2025-12-23,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,36000.0,0
2025-12-30,Kota Lubuk Linggau,Bawang Putih Ukuran Sedang,35000.0,0
2022-12-27,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,36250.0,0
